id,lat,lon,name,amenity,alias
3971663572,45.6187444,-122.5536203,Fuji's Grill & Sushi,restaurant,food_drink
3971697426,45.6202412,-122.5497907,Costa Vida Fresh Mexican Grill,restaurant,food_drink
3972510625,45.6271292,-122.6770793,27 Ichi Teriyaki,restaurant,food_drink
3972510640,45.6274205,-122.6746293,Tiger's Garden,restaurant,food_drink
3972625575,45.6178221,-122.5561497,Breakfast at Valeries,restaurant,food_drink
3972625582,45.616028,-122.5548323,N.Y.C. Pizzeria,restaurant,food_drink
3972625583,45.6170074,-122.5555836,Pacific Paradise Cuisine,restaurant,food_drink
3972625585,45.6161806,-122.5549678,Thai Terrace,restaurant,food_drink
3972625586,45.6171188,-122.5555957,The Springs Food & Spirits,restaurant,food_drink
3972655909,45.6176885,-122.5351824,Korea House,restaurant,food_drink
3972655911,45.6176722,-122.5347094,Mar's Inn,restaurant,food_drink
3972655914,45.6180069,-122.5361859,Pho Green Papaya,restaurant,food_drink
3972655917,45.6176742,-122.5343075,Round Table Pizza,restaurant,food_drink
3972655922,45.6176742,-122.5348242,Sushi Hana,restaurant,food_drink
3972659490,45.6071902,-122.4754721,Twilight Pizza Bistro,restaurant,food_drink
3972697308,45.6276841,-122.671453,Joe Brown's,restaurant,food_drink
3972697309,45.6283022,-122.6714187,Oriental Fast Bowl,restaurant,food_drink
3972697310,45.6289234,-122.6718449,Vinnie's Pizza,restaurant,food_drink
3980755245,45.535563,-122.6217606,Sushi Chiyo,restaurant,food_drink
3980934171,45.5362585,-122.6192378,The Bulgogi,restaurant,food_drink
3980934177,45.5357211,-122.6204632,Atomic Pizza,restaurant,food_drink
3982005045,45.587924,-122.5941943,Capers Café et Le Bar,restaurant,food_drink
3983330600,45.5359082,-122.6642226,Sizzle Pie,restaurant,food_drink
3983330601,45.5359458,-122.6641983,Pine State Biscuits,restaurant,food_drink
3983434028,45.5481178,-122.6412956,Lucca,restaurant,food_drink
3985055185,45.5892855,-122.7611025,Cathedral Park Restaurant,restaurant,food_drink
3985498410,45.5506151,-122.6617718,Sengatara Restaurant,restaurant,food_drink
3987213219,45.5227164,-122.6483079,Fire on the Mountain,restaurant,food_drink
3994136969,45.6575443,-122.5845376,Outback Steakhouse,restaurant,food_drink
3994136978,45.6219891,-122.564893,Youskyme Teriyaki,restaurant,food_drink
3994290775,45.5483951,-122.6169733,McPeet's,restaurant,food_drink
3994427564,45.5350153,-122.6205008,Bluefin Sushi Bar,restaurant,food_drink
3994427568,45.5354169,-122.6211493,Soul Kitchen,restaurant,food_drink
3996083862,45.6879658,-122.6666069,Ichi Teriyaki,restaurant,food_drink
4001248816,45.5102117,-122.6535205,Junior's Cafe,restaurant,food_drink
4002991911,45.5227283,-122.6832854,Zeus Café,restaurant,food_drink
4003583312,45.6732279,-122.5114836,Goldies BBQ,restaurant,food_drink
4003583317,45.6580962,-122.5824567,Trago Mexican Kitchen,restaurant,food_drink
4005007405,45.5181833,-122.5573896,Old Chicago,restaurant,food_drink
4006268692,45.626171,-122.6714837,Mama's Kitchen,restaurant,food_drink
4006268694,45.6375683,-122.6716968,Sabor Mexicano,restaurant,food_drink
4006268696,45.6350624,-122.67067,Paul's,restaurant,food_drink
4025169060,45.5165929,-122.6816935,ArtBar & Bistro,restaurant,food_drink
4032224842,45.6265811,-122.6729802,Luxe,restaurant,food_drink
4035505064,45.5153826,-122.6752664,Farm House Cafe,restaurant,food_drink
4035811400,45.5263379,-122.6035013,Los Taquitos Taqueria,restaurant,food_drink
4037562536,45.7808032,-122.5293591,Galeotti's Wine Cellar,restaurant,food_drink
4039392753,45.5127768,-122.6759946,Truss,restaurant,food_drink
4040891582,45.5113375,-122.6778507,Garden Bar,restaurant,food_drink
4048612608,45.5404244,-122.6086654,Ziên Hông,restaurant,food_drink
4048612625,45.5398535,-122.6113346,Gustav's,restaurant,food_drink
4055539691,45.6689897,-122.6635095,Pizza Hut,restaurant,food_drink
4057399738,45.504434,-122.954354,Hale's Restaurant,restaurant,food_drink
4059237677,45.6281788,-122.6600992,The Grant House,restaurant,food_drink
4075848799,45.6298898,-122.5342995,18 Ichi Teriyaki,restaurant,food_drink
4075848817,45.6424943,-122.555834,Happy Family,restaurant,food_drink
4075848820,45.6425666,-122.5558385,Pub Fare,restaurant,food_drink
4100034389,45.5313207,-122.9586948,Thai Princess,restaurant,food_drink
4106707895,45.5226107,-122.6759928,Portland City Grill,restaurant,food_drink
4114856994,45.5292416,-122.9550513,Levant Mediterranean Grill,restaurant,food_drink
4114915789,45.5301926,-122.9606918,Nara Teriyaki,restaurant,food_drink
4123996089,45.530635,-122.915796,La Provence,restaurant,food_drink
4127009597,45.5438922,-122.3961225,Mr. B's Lounge,restaurant,food_drink
4127009598,45.5440034,-122.3959953,Country Pride Restaurant,restaurant,food_drink
4149642804,45.6431624,-122.5295002,Los Pepe's,restaurant,food_drink
4151789831,45.5187939,-122.530984,Rainbow Dragon,restaurant,food_drink
4173461974,45.5546839,-122.666923,Open Tandoor,restaurant,food_drink
4173741218,45.4347994,-122.575132,Dave & Buster's,restaurant,food_drink
4177164212,45.6894473,-122.65898,The Blind Onion,restaurant,food_drink
4177437847,45.4328798,-122.5763561,Stanford's,restaurant,food_drink
4177437848,45.4325259,-122.5763373,Sushi Land Marinepolis,restaurant,food_drink
4180025072,45.606225,-122.5046483,Khun Jo's Thai Chicken House,restaurant,food_drink
4180025076,45.6053294,-122.5066191,Pho Le,restaurant,food_drink
4180025077,45.606133,-122.5046483,Pizza Bilmos,restaurant,food_drink
4188234491,45.4343517,-122.57244,Pieology,restaurant,food_drink
4203039605,45.6781825,-122.5546863,Kitchen Table Cafe,restaurant,food_drink
4203039608,45.6782962,-122.5510377,Moy's Express,restaurant,food_drink
4206199790,45.5170637,-122.6558936,Pepper Box Cafe,restaurant,food_drink
4206264289,45.6010983,-122.6355282,The Deck,restaurant,food_drink
4209651801,45.6928014,-122.5521868,Los Jalapenos,restaurant,food_drink
4210899723,45.670345,-122.5383505,Crave Grill,restaurant,food_drink
4214263337,45.5645736,-122.6299984,Courtyard Restaurant,restaurant,food_drink
4224930389,45.5202094,-122.9282997,Hero Sushi,restaurant,food_drink
4251465146,45.6783802,-122.5772271,Lisa's Country Kitchen,restaurant,food_drink
4253777785,45.7814716,-122.5610056,Sushi Bento,restaurant,food_drink
4257468199,45.774786,-122.5230505,Pasta Gigi's,restaurant,food_drink
4264831741,45.6432476,-122.6103172,Pho Ton,restaurant,food_drink
4264831756,45.6377163,-122.642974,Taste of Asia Chinese Restaurant,restaurant,food_drink
4264831763,45.641193,-122.6175967,Thai Wok,restaurant,food_drink
4277454128,45.5346747,-122.659226,Taste of Bangkok,restaurant,food_drink
4278844102,45.7408049,-122.8792964,Ixtapa Mexican Restaurant,restaurant,food_drink
4283496089,45.5522699,-122.5794824,Cameo Pancake & Steak,restaurant,food_drink
4289258258,45.5356611,-122.6206005,Vivienne,restaurant,food_drink
4290851450,45.590319,-122.5928815,The Country Cat,restaurant,food_drink
4306856353,45.7796684,-122.5448808,Pita House,restaurant,food_drink
4308187454,45.5369521,-122.4068399,Black Rabbit Restaurant Bar & Courtyard,restaurant,food_drink
4311777126,45.7799917,-122.5448591,Las Mesitas,restaurant,food_drink
4312636592,45.636323,-122.5080186,Petra House Traditional Mediterranean Food,restaurant,food_drink
4312654791,45.6369037,-122.5073025,Mars Chinese Cuisine,restaurant,food_drink
4312751495,45.6369497,-122.5068329,McMenamins East Vancouver,restaurant,food_drink
4316542443,45.1564196,-122.8787234,Fresca's Mexican Grill,restaurant,food_drink
4316542481,45.1564713,-122.8786542,Pan Asian Express,restaurant,food_drink
4317867030,45.4378505,-122.7323109,Forest View Dining Center,restaurant,food_drink
4320172511,45.652853,-122.6358475,Benny's,restaurant,food_drink
4320172524,45.6550959,-122.6362715,Jake's Bar & Grill,restaurant,food_drink
4320172526,45.6529394,-122.6364773,Don Juan Corner Cafe,restaurant,food_drink
4324549268,45.5263868,-122.8369645,Cornell Oaks Cafe,restaurant,food_drink
4326185917,45.5628167,-122.6800485,Eddie's Flat Iron PIzza,restaurant,food_drink
4328331602,45.5349734,-122.6204957,Chin's Kitchen,restaurant,food_drink
4331337956,45.6294391,-122.6777004,The Hoosegow,restaurant,food_drink
4331337974,45.6292393,-122.6735186,Orchid Restaurant & Bar,restaurant,food_drink
4331337981,45.6290596,-122.6735696,Woody's Tacos,restaurant,food_drink
4334662451,45.680641,-122.6619843,Sakura of Japan,restaurant,food_drink
4336234791,45.4981135,-122.5784979,Tik Tok,restaurant,food_drink
4337883563,45.5191127,-122.9783135,Cafe,restaurant,food_drink
4340200273,45.5196119,-122.9741883,Pepper's Mexican Grill,restaurant,food_drink
4342004406,45.5126981,-122.9721104,Dotty's,restaurant,food_drink
4342004408,45.5127019,-122.9732665,Juan Colorado,restaurant,food_drink
4345274819,45.5385676,-122.8698177,MOD Pizza,restaurant,food_drink
4348074790,45.5315043,-122.9579693,Urban Masala,restaurant,food_drink
4348143108,45.5299202,-122.9582132,Pizza Schmizza,restaurant,food_drink
4365457617,45.5894133,-122.5937096,Chez Dodo,restaurant,food_drink
4379205899,45.5361281,-122.8542184,Indian connection,restaurant,food_drink
4381597691,45.4979747,-122.901635,El Chino Taqueria,restaurant,food_drink
4395506107,45.6389793,-122.5996417,Teriyaki & Noodles,restaurant,food_drink
4414038004,45.6443395,-122.5986097,Saigon Restaurant,restaurant,food_drink
4421021396,45.6540474,-122.5893952,Great Taste,restaurant,food_drink
4421021400,45.6542051,-122.5895628,Oishi Sushi,restaurant,food_drink
4425682572,45.6247458,-122.5899929,Rally Pizza,restaurant,food_drink
4425683090,45.624983,-122.5899831,Smokehouse,restaurant,food_drink
4439711593,45.535142,-122.6424078,Taco Pedaler,restaurant,food_drink
4448464232,45.6581143,-122.5568471,Thai Time,restaurant,food_drink
4448464233,45.6686954,-122.5507021,Hula Boy,restaurant,food_drink
4458662697,45.5583227,-122.8652346,Allan’s Authentic Mexican Restaurant,restaurant,food_drink
4458662698,45.5586814,-122.8658059,Chris & Mario's Pizza,restaurant,food_drink
4458662741,45.5579865,-122.8658864,Siam Village,restaurant,food_drink
4462682490,45.6289369,-122.6712075,Jerusalem Cafe,restaurant,food_drink
4469424289,45.5327648,-122.5586383,Ichi 15 Teriyaki,restaurant,food_drink
4469424291,45.532833,-122.5590088,Izzy's Pizza,restaurant,food_drink
4478203548,45.5317635,-122.6558515,Stanford's Restaurant & Bar,restaurant,food_drink
4485791290,45.5004181,-122.6539836,Pok Pok Wing,restaurant,food_drink
4487901391,45.5535341,-122.6665703,British Overseas Restaurant Corporation,restaurant,food_drink
4503712835,45.4868108,-122.7797404,Asal Café,restaurant,food_drink
4503712838,45.486854,-122.7803037,Koreana,restaurant,food_drink
4503790309,45.5210368,-122.6875878,Gracie's,restaurant,food_drink
4515629136,45.5304805,-122.9605534,Papa John's,restaurant,food_drink
4523949789,45.4472837,-122.7778718,Pieology,restaurant,food_drink
4523950089,45.4472886,-122.7777095,Costa Vida,restaurant,food_drink
4530591587,45.6197922,-122.5399465,Kenji’s Ramen & Grill,restaurant,food_drink
4535216033,45.5176599,-122.8434025,Thai Cabin,restaurant,food_drink
4556177358,45.662869,-122.5649947,Pho Saigon,restaurant,food_drink
4556177359,45.6647567,-122.5624444,Shen Chang,restaurant,food_drink
4556177364,45.6629844,-122.565087,Orchards Teriyaki,restaurant,food_drink
4556177370,45.6537309,-122.5921975,Hudson's Bar & Grill,restaurant,food_drink
4556177371,45.6624145,-122.5652874,The Megabite,restaurant,food_drink
4557107432,45.4987183,-122.5813281,Thien Hoang Vietnamese & Chinese Restaurant,restaurant,food_drink
4563881349,45.5163438,-122.6300303,Suzette,restaurant,food_drink
4563881373,45.5163492,-122.6306151,Dick's Kitchen,restaurant,food_drink
4563881376,45.5163478,-122.6302699,Straight From New York Pizza,restaurant,food_drink
4563881377,45.5344773,-122.6513438,Namaste,restaurant,food_drink
4563881379,45.5170308,-122.6748947,High Noon,restaurant,food_drink
4571085990,45.6228138,-122.5565613,ABHIRUCHI Indian Cuisine,restaurant,food_drink
4586318384,45.5300005,-122.9581059,Ichi Teriyaki,restaurant,food_drink
4587974435,45.3023406,-122.7655368,Joy Teriyaki,restaurant,food_drink
4591918160,45.5351512,-122.645516,Thai Pod,restaurant,food_drink
4609362790,45.3566781,-122.8404,Sesame Donuts,restaurant,food_drink
4609362801,45.3564324,-122.8415582,Clancy's,restaurant,food_drink
4613541901,45.3675569,-122.8389873,Jersey Mike's,restaurant,food_drink
4614660701,45.3915034,-122.751648,Three Mermaids Public House,restaurant,food_drink
4634912923,45.4685059,-122.5788422,Amigos del Sol Mexican Family,restaurant,food_drink
4640716570,45.2634025,-122.6927012,Thai Dish,restaurant,food_drink
4640803439,45.1536731,-122.8794248,Panera Bread,restaurant,food_drink
4640803441,45.1530647,-122.8808898,Red Robin,restaurant,food_drink
4640803444,45.1530647,-122.8821178,Elmer's Restaurant,restaurant,food_drink
4652969739,45.5892869,-122.7476667,Gabagool,restaurant,food_drink
4661420676,45.5737626,-122.5619464,Buffalo Wild Wings,restaurant,food_drink
4664695827,45.5076975,-122.6656244,Theory,restaurant,food_drink
4686884997,45.5181523,-122.679746,Cafe Pacifica,restaurant,food_drink
4702902153,45.5973644,-122.6688202,Cascade Grill,restaurant,food_drink
4705604500,45.5266762,-122.6417106,Uno Mas Taquiza,restaurant,food_drink
4712538589,45.4182416,-122.6640637,Five Spice Seafood,restaurant,food_drink
4712567240,45.6032793,-122.6761004,Pizza Mia,restaurant,food_drink
4721352428,45.7700743,-122.5499808,MOD Pizza,restaurant,food_drink
4723068603,45.6700852,-122.664105,Peachtree,restaurant,food_drink
4729974829,45.497122,-122.5839201,Om Seafood Restaurant,restaurant,food_drink
4729974834,45.5667338,-122.5384625,China Wok,restaurant,food_drink
4735335381,45.5109919,-122.6624063,Pixie Retreat Raw’r Laboratorie & Makery,restaurant,food_drink
4735337941,45.5263197,-122.6819671,Pixie Pearl Raw'r,restaurant,food_drink
4753290270,45.7558683,-122.8782374,Fork'd,restaurant,food_drink
4753290293,45.7587353,-122.8786478,Lung Fung,restaurant,food_drink
4754816366,45.7505247,-122.8782777,Scappoose Bagels,restaurant,food_drink
4760657034,45.5902437,-122.5926056,Capers Market,restaurant,food_drink
4760657035,45.5896366,-122.5932538,Beach Shack,restaurant,food_drink
4760669729,45.5893956,-122.5936431,Cackalack's,restaurant,food_drink
4760669730,45.5893951,-122.5935871,Korean Twist,restaurant,food_drink
4760669732,45.58921,-122.5936793,Elephants Delicatessen,restaurant,food_drink
4770407049,45.5194565,-122.6573868,Danwei Canting,restaurant,food_drink
4795840172,45.5063828,-122.6113891,Fern Kitchen,restaurant,food_drink
4814577623,45.562856,-122.6952745,Mio Sushi,restaurant,food_drink
4840867459,45.5352212,-122.6502851,Aztec Willie & Joey Rose Taqueria,restaurant,food_drink
4854462629,45.3241975,-122.579665,Hoo Nose,restaurant,food_drink
4862716920,45.4201987,-122.665029,Clarke's,restaurant,food_drink
4867357472,45.5217134,-122.4766907,Don Pedro Mayor #1,restaurant,food_drink
4867357477,45.5213103,-122.4774568,Taqueria Rico Taco,restaurant,food_drink
4867357491,45.5188448,-122.4630809,El Indio Mexican Restaurant,restaurant,food_drink
4867386541,45.6846309,-122.6602104,GoGo Sushi,restaurant,food_drink
4868035078,45.5345723,-122.4340839,La Mixteca,restaurant,food_drink
4868070714,45.5089388,-122.4296433,Black Bear Diner,restaurant,food_drink
4868071636,45.5096514,-122.4352097,Papa Murphy's Take 'N' Bake Pizza,restaurant,food_drink
4868071688,45.5086529,-122.4289138,Taco Bell,restaurant,food_drink
4868071723,45.5090621,-122.4331627,Red Lobster,restaurant,food_drink
4868430207,45.5045368,-122.4157441,Popeyes Louisiana Kitchen,restaurant,food_drink
4868430210,45.5033882,-122.4164434,Elmer's Restaurant ,restaurant,food_drink
4868602322,45.5044853,-122.4007645,Mariscos El Faro,restaurant,food_drink
4868634819,45.5188214,-122.4777175,Papa Murphy's Take 'N' Bake Pizza,restaurant,food_drink
4868636027,45.5194258,-122.4782025,Giuseppe's,restaurant,food_drink
4868636029,45.5193582,-122.4698902,Subway,restaurant,food_drink
4868636030,45.5188621,-122.4760229,Mariscos El Malecon,restaurant,food_drink
4868636032,45.5188816,-122.4723085,Taco Bell,restaurant,food_drink
4868636035,45.5194439,-122.4690104,Don Pedro,restaurant,food_drink
4868636038,45.5188094,-122.4833417,Annie's Restaurant,restaurant,food_drink
4868660349,45.5192625,-122.518881,Chai Thai,restaurant,food_drink
4868682426,45.4890789,-122.4681178,Cedarville Inn,restaurant,food_drink
4868773472,45.5193766,-122.5095546,Subway,restaurant,food_drink
4868773487,45.5200517,-122.496071,Chinese Garden Restaurant & Lounge,restaurant,food_drink
4870057195,45.4596212,-122.6468774,Killer Burger,restaurant,food_drink
4870686539,45.5196406,-122.4444752,Abby's Legendary Pizza,restaurant,food_drink
4870819249,45.4974462,-122.4342143,Truffle Hunter Restaurant,restaurant,food_drink
4870823497,45.4988853,-122.4312214,M & M Restaurant & Lounge,restaurant,food_drink
4870823498,45.4995111,-122.4291869,Uly's Taco Bar,restaurant,food_drink
4870823500,45.4991921,-122.4312039,Wall Street Pizza,restaurant,food_drink
4872344543,45.5358682,-122.4298357,Boston Pizza,restaurant,food_drink
4872344545,45.5363525,-122.4298575,Dos Amigos,restaurant,food_drink
4894074408,45.4415326,-122.5798997,Old Chicago Pizza & Brewery,restaurant,food_drink
4899422866,45.5289211,-122.6382487,Slice Pizza,restaurant,food_drink
4921224886,45.5384903,-122.6142626,Ambassador,restaurant,food_drink
4921327677,45.5463675,-122.5935164,Brick House Pizzeria,restaurant,food_drink
4921327679,45.5462964,-122.5937667,El Burrito Azteca,restaurant,food_drink
4927278221,45.519804,-122.6796344,Thai restaurant,restaurant,food_drink
4949949954,45.5772073,-122.6430081,King's Deli,restaurant,food_drink
4951662448,45.5137895,-122.6583935,Kokiyo,restaurant,food_drink
4956179669,45.6159041,-122.4931855,HUB Brewery,restaurant,food_drink
4972417632,45.4790178,-122.6085256,Ate-Oh-Ate Grill,restaurant,food_drink
4972507724,45.5628408,-122.6487455,Hat Yai,restaurant,food_drink
4974259929,45.5267883,-122.6417715,Han Oak,restaurant,food_drink
4999084840,45.4445425,-122.5772325,Sushi & Moki,restaurant,food_drink
5003288879,45.6431349,-122.610662,Moto Pizza,restaurant,food_drink
5033630797,45.5230189,-122.6430692,Davenport,restaurant,food_drink
5038028774,45.5339533,-122.555974,Siam Grill Thai Cuisine,restaurant,food_drink
5057264491,45.5252439,-122.6803806,Gallo Nero,restaurant,food_drink
5059524275,45.5204557,-122.67303,Chili Pit,restaurant,food_drink
5059524281,45.5202095,-122.6747212,Alto Bajo,restaurant,food_drink
5060965197,45.4973271,-122.6191934,Tecos,restaurant,food_drink
5061090332,45.4951829,-122.6084547,Ishtar Gate,restaurant,food_drink
5061133399,45.488867,-122.5953399,Off the Griddle,restaurant,food_drink
5063331326,45.5234883,-122.6538656,Prasad East,restaurant,food_drink
5077454672,45.5628579,-122.6488911,Handsome Pizza,restaurant,food_drink
5080320067,45.5822668,-122.6871348,Po'Shines Café de la Soul,restaurant,food_drink
5111956790,45.4816175,-122.8584792,The Peppermill,restaurant,food_drink
5111970571,45.4794306,-122.8589809,Godfather's Pizza,restaurant,food_drink
5111970572,45.4795382,-122.8590627,,restaurant,food_drink
5111970574,45.4796873,-122.859876,,restaurant,food_drink
5130542306,45.5216237,-122.6722441,Kells Irish Restaurant & Pub,restaurant,food_drink
5134652028,45.4071696,-122.5574813,Subway,restaurant,food_drink
5134680711,45.4509343,-122.5793689,Sunny's Diner,restaurant,food_drink
5134743998,45.4432435,-122.5799383,Best Buffet,restaurant,food_drink
5134744000,45.4446883,-122.5794846,Pizza Hut,restaurant,food_drink
323588356,45.5262403,-122.6891103,World Cup Coffee & Tea,cafe,cafe
324193670,45.5054248,-122.6155605,Stumptown,cafe,cafe
324207466,45.5231344,-122.6988675,Starbucks,cafe,cafe
324207480,45.5282265,-122.6983792,Tea Chai Té,cafe,cafe
324207490,45.5328048,-122.6985752,Vivace,cafe,cafe
324207500,45.5320299,-122.6988351,Starbucks,cafe,cafe
440334094,45.5342208,-122.9165628,Starbucks,cafe,cafe
468407832,45.5231571,-122.6990842,Caffe Umbria,cafe,cafe
471277936,45.5170771,-122.6512722,Floyd's,cafe,cafe
490521324,45.5410517,-122.6618857,Goldrush,cafe,cafe
495794886,45.5567452,-122.675134,Albina Press,cafe,cafe
495933130,45.552206,-122.6757106,Fresh Pot,cafe,cafe
495995619,45.5174582,-122.5631375,Coffee's On,cafe,cafe
498661237,45.5457736,-122.6665053,Waypost,cafe,cafe
504895987,45.5544949,-122.6759512,skyfeathers,cafe,cafe
523474399,45.4904112,-122.6230366,Starbucks,cafe,cafe
523474411,45.4882429,-122.5939123,Dutch Bros.,cafe,cafe
534480237,45.5481423,-122.6682312,,cafe,cafe
560311711,45.5205896,-122.927052,Insomnia Coffee co.,cafe,cafe
566882001,45.3990669,-122.6864163,,cafe,cafe
566890501,45.4418345,-122.7782465,NY Deli,cafe,cafe
571586812,45.533643,-122.8753205,Peet's,cafe,cafe
572330199,45.511914,-122.848964,Biscuits Cafe,cafe,cafe
620214731,45.526338,-122.6019,Sweet Cream,cafe,cafe
620225503,45.5263398,-122.6024091,Seven Virtues,cafe,cafe
622837671,45.5259614,-122.6820148,Boyd's Coffee,cafe,cafe
663564111,45.5230905,-122.6819336,World Cafe,cafe,cafe
664314273,45.5243551,-122.6767273,Sisters of the Road,cafe,cafe
669128428,45.5217867,-122.6764193,Starbucks,cafe,cafe
680158155,45.4128324,-122.717501,Starbucks Coffee,cafe,cafe
680212151,45.4075865,-122.7245543,Starbucks,cafe,cafe
689564649,45.4977998,-122.6392193,Chaos Cafe,cafe,cafe
708150473,45.4174175,-122.7377601,Starbucks,cafe,cafe
725632565,45.4464643,-122.7770939,Starbucks,cafe,cafe
754349526,45.5191907,-122.6368983,Canteen,cafe,cafe
815705808,45.504785,-122.6794544,Lair Hill Too,cafe,cafe
839239723,45.5301775,-122.6598766,J Cafe,cafe,cafe
865275928,45.513172,-122.6753178,Starbucks,cafe,cafe
903469288,45.557156,-122.6202767,Delphina's Bakery,cafe,cafe
906367076,45.5758857,-122.7304489,The Anchor,cafe,cafe
906367081,45.5731896,-122.7255136,The Cove,cafe,cafe
924800660,45.505548,-122.6052646,Cafe Au Play,cafe,cafe
924885006,45.5477128,-122.6734989,Grand Central Bakery,cafe,cafe
933876514,45.5164694,-122.6795727,Caffè Viale,cafe,cafe
940961805,45.5193349,-122.4013918,Starbucks,cafe,cafe
1101465985,45.4773802,-122.5596875,Java Jazz,cafe,cafe
1130593857,45.5026974,-122.4142954,Starbucks,cafe,cafe
1140564004,45.5184282,-122.8419596,Starbucks,cafe,cafe
1160973081,45.5156747,-122.675486,Coffee Zone,cafe,cafe
1235100944,45.4998573,-122.8233878,Starbucks,cafe,cafe
1236644176,45.4999175,-122.8245362,Cafe 58,cafe,cafe
1313729935,45.514849,-122.8677243,Black Rock Drive-thru Coffee Bar,cafe,cafe
1342117973,45.4653849,-122.8450966,Better Days Coffee,cafe,cafe
1366972593,45.4877545,-122.806898,TanTan,cafe,cafe
1369821879,45.5061926,-122.8486896,Merlo Station High School,cafe,cafe
1463592142,45.5962045,-122.6941081,,cafe,cafe
1645203942,45.5557257,-122.9187503,Longbottom Coffee & Tea,cafe,cafe
1645203952,45.5505379,-122.9037111,Starbucks,cafe,cafe
1668232740,45.4877195,-122.7324142,Starbucks,cafe,cafe
1711111922,45.5700403,-122.6824306,The Arbor Lodge,cafe,cafe
1711532696,45.5155145,-122.9042235,Dede's,cafe,cafe
1713537956,45.5184061,-122.6768532,Starbucks,cafe,cafe
1786217641,45.488928,-122.814578,Carriage House,cafe,cafe
1786510424,45.6579174,-122.5893199,T's Rendezvous Cafe,cafe,cafe
1881677600,45.304578,-122.9541273,Sweetest Thing Cupcakes,cafe,cafe
1914358998,45.5424889,-122.6587908,TwentySix Cafe,cafe,cafe
1947933643,45.5230039,-122.6418608,Kopi South East Asian Coffee House,cafe,cafe
1950319447,45.5337675,-122.935104,Starbucks,cafe,cafe
1950349325,45.534674,-122.876791,Starbucks,cafe,cafe
1957507093,45.5163527,-122.6262851,Foxy Coffee Co.,cafe,cafe
1963066730,45.5231814,-122.6914256,Coffeehouse Northwest,cafe,cafe
1967377669,45.5778076,-122.681791,North Star Coffeehouse,cafe,cafe
1996185953,45.4890817,-122.5958402,Pieper Cafe,cafe,cafe
2018972584,45.4187739,-122.6641969,Peet's,cafe,cafe
2050689957,45.5812772,-122.3760676,Starbucks,cafe,cafe
2053370304,45.5789214,-122.3347722,Starbucks,cafe,cafe
2105331021,45.3827175,-122.5959242,,cafe,cafe
2124397161,45.301546,-122.771319,Starbucks,cafe,cafe
2173094802,45.5261904,-122.6753586,Pints Everyday Cafe,cafe,cafe
2232564706,45.5166094,-122.6398004,Rocking Frog Cafe,cafe,cafe
2236709399,45.7813998,-122.5487651,Starbucks,cafe,cafe
2274333933,45.5701353,-122.6605648,Cafe Eleven,cafe,cafe
2274345875,45.5376342,-122.6618817,Tiny's Coffee,cafe,cafe
2284510440,45.5152161,-122.66543,Water Avenue Coffee Company,cafe,cafe
2285912883,45.5054898,-122.6019513,Rain OR Shine,cafe,cafe
2321502399,45.399757,-122.9304041,South Store Cafe,cafe,cafe
2348327852,45.5163404,-122.6297371,Stumptown Coffee,cafe,cafe
2437841839,45.5201316,-122.6818224,Starbucks,cafe,cafe
2444673355,45.5345067,-122.4375534,Stomping Grounds Coffee,cafe,cafe
2447471758,45.5628506,-122.6354057,Extracto,cafe,cafe
2451853028,45.5868304,-122.4054616,Squeeze and Grind,cafe,cafe
2451861115,45.584867,-122.404644,Caffe Piccolo Paradiso,cafe,cafe
2459689358,45.6200483,-122.5562721,Peet's Coffee & Tea,cafe,cafe
2461728822,45.5858099,-122.4038885,Caffe Piccolo,cafe,cafe
2464557157,45.396511,-122.259122,Mountain Moka,cafe,cafe
2622894187,45.4997972,-122.4308493,Cafe Delirium,cafe,cafe
2626168914,45.3084748,-122.9412007,Mo'Jo Coffee House,cafe,cafe
2815821901,45.344891,-122.653558,,cafe,cafe
2830336453,45.5376899,-122.7079306,Food in Bloom Catering,cafe,cafe
2918215501,45.4207452,-122.668741,Starbucks,cafe,cafe
2933695003,45.2110888,-122.9758891,The bankers cup,cafe,cafe
2968234253,45.521719,-122.6894309,Coco Donuts,cafe,cafe
2973543077,45.5475611,-122.5924656,Starbucks,cafe,cafe
3000709315,45.4703893,-122.6907768,Peet's,cafe,cafe
3033592790,45.4657941,-122.6983022,Starbucks,cafe,cafe
3037858537,45.4858586,-122.7557791,Peet's,cafe,cafe
3075642753,45.5252569,-122.8122313,Java Lounge,cafe,cafe
3096608961,45.5348854,-122.6428466,Spielman Bagels,cafe,cafe
3114709269,45.5258829,-122.8079232,Starbucks,cafe,cafe
3157110561,45.417252,-122.632158,Starbucks,cafe,cafe
3157257561,45.4325026,-122.5706792,Starbucks,cafe,cafe
3158476761,45.523006,-122.643191,Heart,cafe,cafe
3293194839,45.5235142,-122.6833546,The Mezz,cafe,cafe
3293888774,45.5202881,-123.0493592,Starbucks,cafe,cafe
3374431010,45.5361306,-122.8695118,Starbucks,cafe,cafe
3380425897,45.4954734,-122.6720675,The Sadona Coffee Company,cafe,cafe
3384650094,45.4978699,-122.6856805,Starbucks,cafe,cafe
3404865481,45.5225369,-122.9894669,Starbucks,cafe,cafe
3404868267,45.5195696,-123.0953733,Starbucks,cafe,cafe
3404868397,45.522327,-123.0452487,Starbucks,cafe,cafe
3420041698,45.4670392,-122.7130481,Silva Café,cafe,cafe
